Date,Dividends
2005-06-01,0.22324128
2006-02-06,0.06511204
2006-05-09,0.06511204
2006-08-09,0.06511204
2006-11-08,0.06511204
2007-02-06,0.07441376
2007-05-09,0.07441376
2007-08-10,0.07441376
2007-11-07,0.07441376
2008-02-07,0.083715476
2008-05-08,0.083715476
2008-08-08,0.083715476
2008-11-06,0.083715476
2009-02-05,0.08836634
2009-05-07,0.08836634
2009-08-07,0.08836634
2009-11-06,0.08836634
2010-02-04,0.0930172
2010-05-07,0.0930172
2010-08-09,0.0930172
2010-11-08,0.0930172
2011-02-04,0.09766806
2011-05-09,0.09766806
2011-08-09,0.09766806
2011-11-08,0.09766806
2012-02-07,0.10231892
2012-05-09,0.10231892
2012-08-10,0.10231892
2012-11-07,0.10231892
2013-02-06,0.10696978
2013-05-09,0.10696978
2013-08-09,0.10696978
2013-11-06,0.10696978
2014-02-06,0.11162064
2014-05-08,0.11162064
2014-08-08,0.11162064
2014-11-06,0.11162064
2015-02-05,0.116271496
2015-05-07,0.116271496
2015-08-07,0.116271496
2015-11-06,0.116271496
2016-02-05,0.12092236
2016-05-09,0.13
2016-08-09,0.13
2016-11-08,0.13
2017-02-06,0.135
2017-05-09,0.135
2017-08-09,0.135
2017-11-09,0.135
2018-02-07,0.145
2018-05-10,0.145
2018-08-10,0.145
2018-11-08,0.145
2019-02-08,0.16
2019-05-10,0.16
2019-08-12,0.16
2019-11-07,0.16
2020-02-07,0.175
2020-05-08,0.175
2020-08-10,0.175
2020-11-09,0.175
2021-02-05,0.185
2021-05-10,0.185
2021-08-10,0.185
2021-11-09,0.185
2022-02-07,0.205
